Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
2,1726678048034,"18/09/2024, 16:47:28",1726678053520,2,"18/09/2024, 18:47:33",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,1,1,1,Screen 1,button,continue_keyboard,41001.299999952316,,,,0,,,,,,,,Instructions,,,,
3,1726678048536,"18/09/2024, 16:47:28",1726678054009,2,"18/09/2024, 18:47:34",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,1,Screen 1,fixation,fixation,500.3999999999942,,,,0,,,,,,,,Practice Trials,REDred.jpg,red,1,1
4,1726678050287,"18/09/2024, 16:47:30",1726678055756,2,"18/09/2024, 18:47:35",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,2,Screen 2,buttona,response_keyboard,1735.7999999523163,,,red,1,1,,,,,,,Practice Trials,REDred.jpg,red,1,1
5,1726678051057,"18/09/2024, 16:47:31",1726678056543,2,"18/09/2024, 18:47:36",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
6,1726678053106,"18/09/2024, 16:47:33",1726678058587,2,"18/09/2024, 18:47:38",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,2,Screen 2,buttona,response_keyboard,2032,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
7,1726678053887,"18/09/2024, 16:47:33",1726678059376,2,"18/09/2024, 18:47:39",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,1,Screen 1,fixation,fixation,499.59999999999854,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
8,1726678054722,"18/09/2024, 16:47:34",1726678060193,2,"18/09/2024, 18:47:40",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,2,Screen 2,buttona,response_keyboard,806.3999999761581,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
9,1726678055491,"18/09/2024, 16:47:35",1726678060976,2,"18/09/2024, 18:47:40",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,1,Screen 1,fixation,fixation,499.59999999999854,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
10,1726678057069,"18/09/2024, 16:47:37",1726678062558,2,"18/09/2024, 18:47:42",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,2,Screen 2,buttonb,response_keyboard,1573.2000000476837,,,green,1,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
11,1726678057858,"18/09/2024, 16:47:37",1726678063344,2,"18/09/2024, 18:47:43",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,500.09999999999854,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1726678059070,"18/09/2024, 16:47:39",1726678064554,2,"18/09/2024, 18:47:44",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,1199.1000000238419,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1726678059862,"18/09/2024, 16:47:39",1726678065344,2,"18/09/2024, 18:47:45",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1726678060517,"18/09/2024, 16:47:40",1726678066000,2,"18/09/2024, 18:47:46",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,645.4000000953674,,,green,1,1,,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1726678061301,"18/09/2024, 16:47:41",1726678066795,2,"18/09/2024, 18:47:46",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,499.90000000000146,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1726678062413,"18/09/2024, 16:47:42",1726678067902,2,"18/09/2024, 18:47:47",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,1097,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1726678063214,"18/09/2024, 16:47:43",1726678068695,2,"18/09/2024, 18:47:48",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,500.20000000000437,,,,0,,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1726678063852,"18/09/2024, 16:47:43",1726678069332,2,"18/09/2024, 18:47:49",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,626.0999999046326,,,blue,1,1,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1726678064649,"18/09/2024, 16:47:44",1726678070129,2,"18/09/2024, 18:47:50",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1726678065386,"18/09/2024, 16:47:45",1726678070865,2,"18/09/2024, 18:47:50",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,726.0999999046326,,,green,1,1,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1726678066174,"18/09/2024, 16:47:46",1726678071646,2,"18/09/2024, 18:47:51",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1726678067538,"18/09/2024, 16:47:47",1726678073033,2,"18/09/2024, 18:47:53",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,1376.6000000238419,,,green,1,1,,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1726678068336,"18/09/2024, 16:47:48",1726678073830,2,"18/09/2024, 18:47:53",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1726678069775,"18/09/2024, 16:47:49",1726678075268,2,"18/09/2024, 18:47:55",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,1428.5,,,green,1,1,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1726678070572,"18/09/2024, 16:47:50",1726678076063,2,"18/09/2024, 18:47:56",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1726678071537,"18/09/2024, 16:47:51",1726678077012,2,"18/09/2024, 18:47:57",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,939.2000000476837,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1726678072307,"18/09/2024, 16:47:52",1726678077797,2,"18/09/2024, 18:47:57",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1726678073259,"18/09/2024, 16:47:53",1726678078755,2,"18/09/2024, 18:47:58",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,947.7999999523163,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1726678074055,"18/09/2024, 16:47:54",1726678079547,2,"18/09/2024, 18:47:59",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,499.59999999999127,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1726678074666,"18/09/2024, 16:47:54",1726678080159,2,"18/09/2024, 18:48:00",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,601.8999999761581,,,red,1,1,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1726678075464,"18/09/2024, 16:47:55",1726678080948,2,"18/09/2024, 18:48:00",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,500.59999999999127,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1726678076475,"18/09/2024, 16:47:56",1726678081973,2,"18/09/2024, 18:48:01",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,1015.0999999046326,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1726678084078,"18/09/2024, 16:48:04",1726678089574,2,"18/09/2024, 18:48:09",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,7301.799999952316,,,,0,,,,,,,,Score,,,,
34,1726678095666,"18/09/2024, 16:48:15",1726678101167,2,"18/09/2024, 18:48:21",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,11582.399999976158,,,,0,,,,,,,,Ready.0,,,,
35,1726678096158,"18/09/2024, 16:48:16",1726678101653,2,"18/09/2024, 18:48:21",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,1,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
36,1726678097251,"18/09/2024, 16:48:17",1726678102738,2,"18/09/2024, 18:48:22",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,1,2,Screen 2,buttona,response_keyboard,1077.4000000953674,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
37,1726678097738,"18/09/2024, 16:48:17",1726678103237,2,"18/09/2024, 18:48:23",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,2,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
38,1726678098598,"18/09/2024, 16:48:18",1726678104096,2,"18/09/2024, 18:48:24",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,2,2,Screen 2,buttonb,response_keyboard,853.7999999523163,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
39,1726678099087,"18/09/2024, 16:48:19",1726678104586,2,"18/09/2024, 18:48:24",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,3,1,Screen 1,fixation,fixation,499.6999999999971,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
40,1726678099794,"18/09/2024, 16:48:19",1726678105289,2,"18/09/2024, 18:48:25",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,3,2,Screen 2,buttona,response_keyboard,697.7000000476837,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
41,1726678100287,"18/09/2024, 16:48:20",1726678105786,2,"18/09/2024, 18:48:25",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,4,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
42,1726678101498,"18/09/2024, 16:48:21",1726678106997,2,"18/09/2024, 18:48:26",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,4,2,Screen 2,buttonb,response_keyboard,1203.6000000238419,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
43,1726678101989,"18/09/2024, 16:48:21",1726678107487,2,"18/09/2024, 18:48:27",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,5,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
44,1726678103888,"18/09/2024, 16:48:23",1726678109388,2,"18/09/2024, 18:48:29",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,5,2,Screen 2,buttonb,response_keyboard,1894.3000000715256,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
45,1726678104371,"18/09/2024, 16:48:24",1726678109871,2,"18/09/2024, 18:48:29",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,6,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
46,1726678105032,"18/09/2024, 16:48:25",1726678110518,2,"18/09/2024, 18:48:30",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,6,2,Screen 2,buttonb,response_keyboard,642.1000000238419,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
47,1726678105503,"18/09/2024, 16:48:25",1726678111005,2,"18/09/2024, 18:48:31",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,7,1,Screen 1,fixation,fixation,500.3999999999942,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
48,1726678106195,"18/09/2024, 16:48:26",1726678111690,2,"18/09/2024, 18:48:31",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,7,2,Screen 2,buttona,response_keyboard,677.3999999761581,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
49,1726678106688,"18/09/2024, 16:48:26",1726678112188,2,"18/09/2024, 18:48:32",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,64,8,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
50,1726678107625,"18/09/2024, 16:48:27",1726678113112,2,"18/09/2024, 18:48:33",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,64,8,2,Screen 2,buttona,response_keyboard,917.6999999284744,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
51,1726678108106,"18/09/2024, 16:48:28",1726678113605,2,"18/09/2024, 18:48:33",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,9,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,1,0
52,1726678108753,"18/09/2024, 16:48:28",1726678114257,2,"18/09/2024, 18:48:34",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,9,2,Screen 2,buttonb,response_keyboard,644.6999999284744,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,1,0
53,1726678109265,"18/09/2024, 16:48:29",1726678114756,2,"18/09/2024, 18:48:34",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,65,10,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
54,1726678109899,"18/09/2024, 16:48:29",1726678115398,2,"18/09/2024, 18:48:35",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,65,10,2,Screen 2,buttona,response_keyboard,634.9000000953674,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
55,1726678110407,"18/09/2024, 16:48:30",1726678115889,2,"18/09/2024, 18:48:35",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,11,1,Screen 1,fixation,fixation,500.3999999999942,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
56,1726678112128,"18/09/2024, 16:48:32",1726678117618,2,"18/09/2024, 18:48:37",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,11,2,Screen 2,buttonb,response_keyboard,1722,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
57,1726678112619,"18/09/2024, 16:48:32",1726678118106,2,"18/09/2024, 18:48:38",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,12,1,Screen 1,fixation,fixation,500.29999999998836,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
58,1726678113582,"18/09/2024, 16:48:33",1726678119087,2,"18/09/2024, 18:48:39",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,12,2,Screen 2,buttonb,response_keyboard,972.8999999761581,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
59,1726678114072,"18/09/2024, 16:48:34",1726678119573,2,"18/09/2024, 18:48:39",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,26,13,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
60,1726678114750,"18/09/2024, 16:48:34",1726678120240,2,"18/09/2024, 18:48:40",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,26,13,2,Screen 2,buttona,response_keyboard,661.8999999761581,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
61,1726678115219,"18/09/2024, 16:48:35",1726678120723,2,"18/09/2024, 18:48:40",143587,32,task-l8uv,,40144785,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,14,1,Screen 1,fixation,fixation,500.09999999999127,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
