Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79
234,1741770121458,"12/03/2025, 09:02:01",1741770120878,1,"12/03/2025, 10:02:00",143587,32,task-cjtc,,44317646,zygb0,9856486,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
235,1741770126309,"12/03/2025, 09:02:06",1741770125755,1,"12/03/2025, 10:02:05",143587,32,task-cjtc,,44317646,zygb0,9856486,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
236,1741770128381,"12/03/2025, 09:02:08",1741770127822,1,"12/03/2025, 10:02:07",143587,32,task-cjtc,,44317646,zygb0,9856486,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
237,1741770128502,"12/03/2025, 09:02:08",1741770127828,1,"12/03/2025, 10:02:07",143587,32,task-cjtc,,44317646,zygb0,9856486,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
﻿1,1713118349420,"14/04/2024, 18:12:29",1713118349693,2,"14/04/2024, 20:12:29",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
2,1713118399919,"14/04/2024, 18:13:19",1713118400194,2,"14/04/2024, 20:13:20",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
3,1713118400341,"14/04/2024, 18:13:20",1713118400659,2,"14/04/2024, 20:13:20",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
4,1713118401308,"14/04/2024, 18:13:21",1713118401615,2,"14/04/2024, 20:13:21",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
5,1713118402078,"14/04/2024, 18:13:22",1713118402392,2,"14/04/2024, 20:13:22",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
6,1713118403154,"14/04/2024, 18:13:23",1713118403431,2,"14/04/2024, 20:13:23",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
7,1713118403905,"14/04/2024, 18:13:23",1713118404226,2,"14/04/2024, 20:13:24",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
8,1713118404927,"14/04/2024, 18:13:24",1713118405237,2,"14/04/2024, 20:13:25",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
9,1713118405789,"14/04/2024, 18:13:25",1713118406025,2,"14/04/2024, 20:13:26",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
10,1713118407140,"14/04/2024, 18:13:27",1713118407438,2,"14/04/2024, 20:13:27",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
11,1713118407919,"14/04/2024, 18:13:27",1713118408225,2,"14/04/2024, 20:13:28",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
12,1713118409139,"14/04/2024, 18:13:29",1713118409459,2,"14/04/2024, 20:13:29",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
13,1713118409926,"14/04/2024, 18:13:29",1713118410226,2,"14/04/2024, 20:13:30",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
14,1713118413066,"14/04/2024, 18:13:33",1713118413377,2,"14/04/2024, 20:13:33",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
15,1713118413857,"14/04/2024, 18:13:33",1713118414159,2,"14/04/2024, 20:13:34",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
16,1713118417098,"14/04/2024, 18:13:37",1713118417394,2,"14/04/2024, 20:13:37",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
17,1713118417872,"14/04/2024, 18:13:37",1713118418193,2,"14/04/2024, 20:13:38",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
18,1713118419585,"14/04/2024, 18:13:39",1713118419901,2,"14/04/2024, 20:13:39",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
19,1713118420386,"14/04/2024, 18:13:40",1713118420692,2,"14/04/2024, 20:13:40",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
20,1713118427364,"14/04/2024, 18:13:47",1713118427687,2,"14/04/2024, 20:13:47",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
21,1713118428144,"14/04/2024, 18:13:48",1713118428459,2,"14/04/2024, 20:13:48",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
22,1713118429243,"14/04/2024, 18:13:49",1713118429560,2,"14/04/2024, 20:13:49",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
23,1713118430055,"14/04/2024, 18:13:50",1713118430360,2,"14/04/2024, 20:13:50",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
24,1713118434313,"14/04/2024, 18:13:54",1713118434637,2,"14/04/2024, 20:13:54",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
25,1713118435114,"14/04/2024, 18:13:55",1713118435425,2,"14/04/2024, 20:13:55",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
26,1713118436694,"14/04/2024, 18:13:56",1713118437000,2,"14/04/2024, 20:13:57",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
27,1713118437486,"14/04/2024, 18:13:57",1713118437793,2,"14/04/2024, 20:13:57",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
28,1713118438281,"14/04/2024, 18:13:58",1713118438590,2,"14/04/2024, 20:13:58",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
29,1713118439051,"14/04/2024, 18:13:59",1713118439359,2,"14/04/2024, 20:13:59",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
30,1713118440016,"14/04/2024, 18:14:00",1713118440330,2,"14/04/2024, 20:14:00",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
31,1713118440809,"14/04/2024, 18:14:00",1713118441126,2,"14/04/2024, 20:14:01",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
32,1713118442879,"14/04/2024, 18:14:02",1713118443181,2,"14/04/2024, 20:14:03",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
33,1713118446945,"14/04/2024, 18:14:06",1713118447196,2,"14/04/2024, 20:14:07",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
34,1713118463988,"14/04/2024, 18:14:23",1713118464294,2,"14/04/2024, 20:14:24",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
35,1713118464484,"14/04/2024, 18:14:24",1713118464792,2,"14/04/2024, 20:14:24",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
36,1713118465263,"14/04/2024, 18:14:25",1713118465582,2,"14/04/2024, 20:14:25",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
37,1713118465738,"14/04/2024, 18:14:25",1713118466058,2,"14/04/2024, 20:14:26",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
38,1713118468217,"14/04/2024, 18:14:28",1713118468156,2,"14/04/2024, 20:14:28",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
39,1713118468311,"14/04/2024, 18:14:28",1713118468624,2,"14/04/2024, 20:14:28",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
40,1713118470545,"14/04/2024, 18:14:30",1713118470859,2,"14/04/2024, 20:14:30",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
41,1713118471032,"14/04/2024, 18:14:31",1713118471358,2,"14/04/2024, 20:14:31",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
42,1713118472187,"14/04/2024, 18:14:32",1713118472504,2,"14/04/2024, 20:14:32",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
43,1713118473125,"14/04/2024, 18:14:33",1713118472991,2,"14/04/2024, 20:14:32",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
44,1713118474062,"14/04/2024, 18:14:34",1713118474334,2,"14/04/2024, 20:14:34",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
45,1713118474499,"14/04/2024, 18:14:34",1713118474825,2,"14/04/2024, 20:14:34",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
46,1713118475299,"14/04/2024, 18:14:35",1713118475599,2,"14/04/2024, 20:14:35",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
47,1713118475784,"14/04/2024, 18:14:35",1713118476092,2,"14/04/2024, 20:14:36",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
48,1713118476834,"14/04/2024, 18:14:36",1713118477154,2,"14/04/2024, 20:14:37",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
49,1713118477302,"14/04/2024, 18:14:37",1713118477625,2,"14/04/2024, 20:14:37",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
50,1713118479975,"14/04/2024, 18:14:39",1713118480293,2,"14/04/2024, 20:14:40",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
51,1713118480469,"14/04/2024, 18:14:40",1713118480791,2,"14/04/2024, 20:14:40",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
52,1713118481966,"14/04/2024, 18:14:41",1713118482286,2,"14/04/2024, 20:14:42",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
53,1713118482461,"14/04/2024, 18:14:42",1713118482759,2,"14/04/2024, 20:14:42",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
54,1713118483186,"14/04/2024, 18:14:43",1713118483502,2,"14/04/2024, 20:14:43",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
55,1713118483693,"14/04/2024, 18:14:43",1713118483992,2,"14/04/2024, 20:14:43",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
56,1713118485187,"14/04/2024, 18:14:45",1713118485510,2,"14/04/2024, 20:14:45",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
57,1713118485713,"14/04/2024, 18:14:45",1713118485991,2,"14/04/2024, 20:14:45",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
58,1713118487781,"14/04/2024, 18:14:47",1713118488077,2,"14/04/2024, 20:14:48",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
59,1713118488235,"14/04/2024, 18:14:48",1713118488558,2,"14/04/2024, 20:14:48",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
60,1713118489355,"14/04/2024, 18:14:49",1713118489681,2,"14/04/2024, 20:14:49",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
61,1713118489863,"14/04/2024, 18:14:49",1713118490158,2,"14/04/2024, 20:14:50",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
62,1713118490523,"14/04/2024, 18:14:50",1713118490822,2,"14/04/2024, 20:14:50",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
63,1713118490972,"14/04/2024, 18:14:50",1713118491291,2,"14/04/2024, 20:14:51",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
64,1713118492670,"14/04/2024, 18:14:52",1713118492832,2,"14/04/2024, 20:14:52",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
65,1713118492999,"14/04/2024, 18:14:52",1713118493325,2,"14/04/2024, 20:14:53",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
66,1713118495172,"14/04/2024, 18:14:55",1713118495473,2,"14/04/2024, 20:14:55",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
67,1713118495663,"14/04/2024, 18:14:55",1713118495958,2,"14/04/2024, 20:14:55",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
68,1713118496722,"14/04/2024, 18:14:56",1713118496988,2,"14/04/2024, 20:14:56",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
69,1713118497142,"14/04/2024, 18:14:57",1713118497459,2,"14/04/2024, 20:14:57",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
70,1713118498623,"14/04/2024, 18:14:58",1713118498905,2,"14/04/2024, 20:14:58",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
71,1713118499082,"14/04/2024, 18:14:59",1713118499393,2,"14/04/2024, 20:14:59",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
72,1713118500075,"14/04/2024, 18:15:00",1713118500375,2,"14/04/2024, 20:15:00",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
73,1713118500544,"14/04/2024, 18:15:00",1713118500859,2,"14/04/2024, 20:15:00",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
74,1713118501825,"14/04/2024, 18:15:01",1713118501934,2,"14/04/2024, 20:15:01",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
75,1713118502097,"14/04/2024, 18:15:02",1713118502424,2,"14/04/2024, 20:15:02",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
76,1713118503673,"14/04/2024, 18:15:03",1713118503961,2,"14/04/2024, 20:15:03",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
77,1713118504140,"14/04/2024, 18:15:04",1713118504459,2,"14/04/2024, 20:15:04",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
78,1713118505709,"14/04/2024, 18:15:05",1713118506031,2,"14/04/2024, 20:15:06",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
79,1713118506221,"14/04/2024, 18:15:06",1713118506526,2,"14/04/2024, 20:15:06",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
80,1713118507022,"14/04/2024, 18:15:07",1713118507335,2,"14/04/2024, 20:15:07",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
81,1713118507668,"14/04/2024, 18:15:07",1713118507826,2,"14/04/2024, 20:15:07",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
82,1713118508317,"14/04/2024, 18:15:08",1713118508625,2,"14/04/2024, 20:15:08",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
83,1713118508800,"14/04/2024, 18:15:08",1713118509092,2,"14/04/2024, 20:15:09",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
84,1713118510069,"14/04/2024, 18:15:10",1713118510355,2,"14/04/2024, 20:15:10",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
85,1713118510511,"14/04/2024, 18:15:10",1713118510826,2,"14/04/2024, 20:15:10",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
86,1713118511448,"14/04/2024, 18:15:11",1713118511775,2,"14/04/2024, 20:15:11",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
87,1713118511949,"14/04/2024, 18:15:11",1713118512259,2,"14/04/2024, 20:15:12",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
88,1713118513511,"14/04/2024, 18:15:13",1713118513831,2,"14/04/2024, 20:15:13",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
89,1713118514003,"14/04/2024, 18:15:14",1713118514326,2,"14/04/2024, 20:15:14",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
90,1713118515398,"14/04/2024, 18:15:15",1713118515616,2,"14/04/2024, 20:15:15",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
91,1713118515823,"14/04/2024, 18:15:15",1713118516092,2,"14/04/2024, 20:15:16",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
92,1713118516519,"14/04/2024, 18:15:16",1713118516831,2,"14/04/2024, 20:15:16",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
93,1713118517001,"14/04/2024, 18:15:17",1713118517326,2,"14/04/2024, 20:15:17",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
94,1713118518334,"14/04/2024, 18:15:18",1713118518651,2,"14/04/2024, 20:15:18",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
95,1713118518811,"14/04/2024, 18:15:18",1713118519125,2,"14/04/2024, 20:15:19",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
96,1713118519610,"14/04/2024, 18:15:19",1713118519936,2,"14/04/2024, 20:15:19",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
97,1713118520144,"14/04/2024, 18:15:20",1713118520425,2,"14/04/2024, 20:15:20",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
98,1713118522235,"14/04/2024, 18:15:22",1713118522561,2,"14/04/2024, 20:15:22",143587,32,task-cjtc,,37010552,finc3,9856553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1305,,Stroop Task,5,DGS
