Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
459,1708693937932,23/02/2024 13:12:17,1708693937706,1,23/02/2024 14:12:17,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,250,206,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
460,1708693938196,23/02/2024 13:12:18,1708693938006,1,23/02/2024 14:12:18,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,251,207,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
461,1708693939176,23/02/2024 13:12:19,1708693939007,1,23/02/2024 14:12:19,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,251,207,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
462,1708693939484,23/02/2024 13:12:19,1708693939307,1,23/02/2024 14:12:19,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,252,208,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
463,1708693940520,23/02/2024 13:12:20,1708693940307,1,23/02/2024 14:12:20,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,252,208,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
464,1708693940772,23/02/2024 13:12:20,1708693940607,1,23/02/2024 14:12:20,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,253,209,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
465,1708693941780,23/02/2024 13:12:21,1708693941608,1,23/02/2024 14:12:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,253,209,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
466,1708693942068,23/02/2024 13:12:22,1708693941907,1,23/02/2024 14:12:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,254,210,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
467,1708693943099,23/02/2024 13:12:23,1708693942908,1,23/02/2024 14:12:22,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,254,210,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
468,1708693943376,23/02/2024 13:12:23,1708693943208,1,23/02/2024 14:12:23,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,255,211,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
469,1708693944428,23/02/2024 13:12:24,1708693944208,1,23/02/2024 14:12:24,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,255,211,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
470,1708693952460,23/02/2024 13:12:32,1708693952266,1,23/02/2024 14:12:32,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,256,17,1,Screen 1,Zone2,response_text_entry,458.19999998807907,,Enter Key,1832728,1,1,0,0,,,,,,Test_Backwards,,1832728,13000,7,,B7_1
471,1708693952756,23/02/2024 13:12:32,1708693952560,1,23/02/2024 14:12:32,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,257,212,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
472,1708693953794,23/02/2024 13:12:33,1708693953560,1,23/02/2024 14:12:33,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,257,212,2,Screen 2,Zone2,timelimit_screen,999.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
473,1708693954034,23/02/2024 13:12:34,1708693953860,1,23/02/2024 14:12:33,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,258,213,1,Screen 1,fixation,fixation,300.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
474,1708693955046,23/02/2024 13:12:35,1708693954860,1,23/02/2024 14:12:34,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,258,213,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
475,1708693955366,23/02/2024 13:12:35,1708693955160,1,23/02/2024 14:12:35,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,259,214,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
476,1708693956336,23/02/2024 13:12:36,1708693956160,1,23/02/2024 14:12:36,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,259,214,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
477,1708693956658,23/02/2024 13:12:36,1708693956460,1,23/02/2024 14:12:36,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,260,215,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
478,1708693957650,23/02/2024 13:12:37,1708693957461,1,23/02/2024 14:12:37,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,260,215,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
479,1708693957962,23/02/2024 13:12:37,1708693957760,1,23/02/2024 14:12:37,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,261,216,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
480,1708693958931,23/02/2024 13:12:38,1708693958760,1,23/02/2024 14:12:38,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,261,216,2,Screen 2,Zone2,timelimit_screen,999.3000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
481,1708693959250,23/02/2024 13:12:39,1708693959061,1,23/02/2024 14:12:39,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,262,217,1,Screen 1,fixation,fixation,300.5999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
482,1708693960549,23/02/2024 13:12:40,1708693960061,1,23/02/2024 14:12:40,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,262,217,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
483,1708693960673,23/02/2024 13:12:40,1708693960361,1,23/02/2024 14:12:40,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,263,218,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
484,1708693961530,23/02/2024 13:12:41,1708693961361,1,23/02/2024 14:12:41,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,263,218,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
485,1708693974567,23/02/2024 13:12:54,1708693974364,1,23/02/2024 14:12:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,264,18,1,Screen 1,Zone2,response_text_entry,13000,,Screen End,95851,,0,1,0,,,,,,Test_Backwards,,9587179,13000,7,,B7_2
486,1708693974685,23/02/2024 13:12:54,1708693974366,1,23/02/2024 14:12:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,264,18,1,Screen 1,Zone3,timelimit_screen,13000,,,,,0,1,0,,,1,,,Test_Backwards,,9587179,13000,7,,B7_2
487,1708693974819,23/02/2024 13:12:54,1708693974661,1,23/02/2024 14:12:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,265,219,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
488,1708693975876,23/02/2024 13:12:55,1708693975662,1,23/02/2024 14:12:55,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,265,219,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
489,1708693976118,23/02/2024 13:12:56,1708693975961,1,23/02/2024 14:12:55,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,266,220,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
490,1708693977177,23/02/2024 13:12:57,1708693976962,1,23/02/2024 14:12:56,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,266,220,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
491,1708693977464,23/02/2024 13:12:57,1708693977261,1,23/02/2024 14:12:57,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,267,221,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
492,1708693978427,23/02/2024 13:12:58,1708693978262,1,23/02/2024 14:12:58,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,267,221,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
493,1708693978735,23/02/2024 13:12:58,1708693978561,1,23/02/2024 14:12:58,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,268,222,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
494,1708693979727,23/02/2024 13:12:59,1708693979562,1,23/02/2024 14:12:59,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,268,222,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
495,1708693980025,23/02/2024 13:13:00,1708693979861,1,23/02/2024 14:12:59,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,269,223,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
496,1708693981069,23/02/2024 13:13:01,1708693980862,1,23/02/2024 14:13:00,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,269,223,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
497,1708693981342,23/02/2024 13:13:01,1708693981161,1,23/02/2024 14:13:01,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,270,224,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
498,1708693982331,23/02/2024 13:13:02,1708693982162,1,23/02/2024 14:13:02,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,270,224,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
499,1708693982634,23/02/2024 13:13:02,1708693982462,1,23/02/2024 14:13:02,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,271,225,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
500,1708693983661,23/02/2024 13:13:03,1708693983462,1,23/02/2024 14:13:03,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,271,225,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
501,1708693990873,23/02/2024 13:13:10,1708693990710,1,23/02/2024 14:13:10,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,272,19,1,Screen 1,Zone2,response_text_entry,1569.5,,Enter Key,57136113,1,0,1,0,,,,,,Test_Backwards,,5713116,13000,7,,B7_3
502,1708693991168,23/02/2024 13:13:11,1708693990995,1,23/02/2024 14:13:10,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,273,226,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
503,1708693992207,23/02/2024 13:13:12,1708693991995,1,23/02/2024 14:13:11,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,273,226,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
504,1708693992442,23/02/2024 13:13:12,1708693992295,1,23/02/2024 14:13:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,274,227,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
505,1708693993501,23/02/2024 13:13:13,1708693993295,1,23/02/2024 14:13:13,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,274,227,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
506,1708693993764,23/02/2024 13:13:13,1708693993595,1,23/02/2024 14:13:13,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,275,228,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
507,1708693994788,23/02/2024 13:13:14,1708693994595,1,23/02/2024 14:13:14,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,275,228,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
508,1708693995064,23/02/2024 13:13:15,1708693994895,1,23/02/2024 14:13:14,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,276,229,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
509,1708693996103,23/02/2024 13:13:16,1708693995895,1,23/02/2024 14:13:15,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,276,229,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
510,1708693996392,23/02/2024 13:13:16,1708693996195,1,23/02/2024 14:13:16,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,277,230,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
511,1708693997710,23/02/2024 13:13:17,1708693997195,1,23/02/2024 14:13:17,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,277,230,2,Screen 2,Zone2,timelimit_screen,999.2999999999302,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
512,1708693998391,23/02/2024 13:13:18,1708693997495,1,23/02/2024 14:13:17,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,278,231,1,Screen 1,fixation,fixation,300.70000000006985,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
513,1708693998678,23/02/2024 13:13:18,1708693998495,1,23/02/2024 14:13:18,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,278,231,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
514,1708693999013,23/02/2024 13:13:19,1708693998795,1,23/02/2024 14:13:18,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,279,232,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
515,1708693999995,23/02/2024 13:13:19,1708693999795,1,23/02/2024 14:13:19,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,279,232,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
516,1708694009814,23/02/2024 13:13:29,1708694009608,1,23/02/2024 14:13:29,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,280,20,1,Screen 1,Zone2,response_text_entry,1380.8999999761581,,Enter Key,9748189,1,1,0,0,,,,,,Test_Backwards,,9748189,13000,7,,B7_4
