Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
235,1726519149343,"16/09/2024, 20:39:09",1726519139488,2,"16/09/2024, 22:38:59",171473,3,task-l8uv,,40103569,ahsw7,10667487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,1,Screen 1,advancementZone,continue_button,5025,,,,0,,,,,,,,End,,,,
236,1726519153277,"16/09/2024, 20:39:13",1726519143435,2,"16/09/2024, 22:39:03",171473,3,task-l8uv,,40103569,ahsw7,10667487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,2,Screen 2,button,continue_button,3888.4000000953674,,,,0,,,,,,,,End,,,,
237,1726519153418,"16/09/2024, 20:39:13",1726519143449,2,"16/09/2024, 22:39:03",171473,3,task-l8uv,,40103569,ahsw7,10667487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,END TASK,,,,,254097,,,,,,,,,,,,,,,,
﻿1,1716470411419,"23/05/2024, 13:20:11",1716470411328,2,"23/05/2024, 15:20:11",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,
2,1716470427129,"23/05/2024, 13:20:27",1716470427062,2,"23/05/2024, 15:20:27",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,1,1,1,Screen 1,button,continue_keyboard,15286.200000001118,,,,0,,,,,,,,Instructions,,,,
3,1716470427610,"23/05/2024, 13:20:27",1716470427531,2,"23/05/2024, 15:20:27",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,1,Screen 1,fixation,fixation,500.1999999999971,,,,0,,,,,,,,Practice Trials,REDred.jpg,red,1,1
4,1716470428536,"23/05/2024, 13:20:28",1716470428475,2,"23/05/2024, 15:20:28",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,2,Screen 2,buttona,response_keyboard,936.2999999988824,,,red,1,1,,,,,,,Practice Trials,REDred.jpg,red,1,1
5,1716470429329,"23/05/2024, 13:20:29",1716470429264,2,"23/05/2024, 15:20:29",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,1,Screen 1,fixation,fixation,499.8999999999978,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
6,1716470429674,"23/05/2024, 13:20:29",1716470429612,2,"23/05/2024, 15:20:29",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,2,Screen 2,buttona,response_keyboard,339.6000000014901,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
7,1716470430455,"23/05/2024, 13:20:30",1716470430397,2,"23/05/2024, 15:20:30",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
8,1716470430994,"23/05/2024, 13:20:30",1716470430931,2,"23/05/2024, 15:20:30",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,2,Screen 2,buttona,response_keyboard,525.6000000014901,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
9,1716470431774,"23/05/2024, 13:20:31",1716470431713,2,"23/05/2024, 15:20:31",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
10,1716470432444,"23/05/2024, 13:20:32",1716470432386,2,"23/05/2024, 15:20:32",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,2,Screen 2,buttona,response_keyboard,662.9000000003725,,,red,1,1,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
11,1716470433241,"23/05/2024, 13:20:33",1716470433180,2,"23/05/2024, 15:20:33",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,500.1999999999971,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1716470433647,"23/05/2024, 13:20:33",1716470433585,2,"23/05/2024, 15:20:33",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,396.40000000037253,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1716470434437,"23/05/2024, 13:20:34",1716470434379,2,"23/05/2024, 15:20:34",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,500.1999999999971,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1716470434854,"23/05/2024, 13:20:34",1716470434805,2,"23/05/2024, 15:20:34",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,416.69999999925494,,,green,1,1,,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1716470435662,"23/05/2024, 13:20:35",1716470435596,2,"23/05/2024, 15:20:35",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,499.8000000000029,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1716470435990,"23/05/2024, 13:20:35",1716470435928,2,"23/05/2024, 15:20:35",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,322.7999999988824,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1716470436773,"23/05/2024, 13:20:36",1716470436713,2,"23/05/2024, 15:20:36",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,500.1000000000022,,,,0,,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1716470437168,"23/05/2024, 13:20:37",1716470437102,2,"23/05/2024, 15:20:37",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttona,response_keyboard,381,,,yellow,1,,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1716470437960,"23/05/2024, 13:20:37",1716470437896,2,"23/05/2024, 15:20:37",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,499.7999999999993,,,,0,,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1716470438731,"23/05/2024, 13:20:38",1716470438661,2,"23/05/2024, 15:20:38",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,757.0999999996275,,,green,1,1,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1716470439510,"23/05/2024, 13:20:39",1716470439446,2,"23/05/2024, 15:20:39",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,499.7000000000007,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1716470440127,"23/05/2024, 13:20:40",1716470440005,2,"23/05/2024, 15:20:40",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,549.6999999992549,,,blue,1,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1716470440861,"23/05/2024, 13:20:40",1716470440796,2,"23/05/2024, 15:20:40",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,499.7000000000007,,,,0,,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1716470441210,"23/05/2024, 13:20:41",1716470441148,2,"23/05/2024, 15:20:41",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,342.59999999962747,,,green,1,1,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1716470441991,"23/05/2024, 13:20:41",1716470441928,2,"23/05/2024, 15:20:41",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.7000000000007,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1716470442415,"23/05/2024, 13:20:42",1716470442351,2,"23/05/2024, 15:20:42",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,415.40000000037253,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1716470443209,"23/05/2024, 13:20:43",1716470443146,2,"23/05/2024, 15:20:43",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,499.90000000000146,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1716470443572,"23/05/2024, 13:20:43",1716470443501,2,"23/05/2024, 15:20:43",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,345.7999999988824,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1716470444357,"23/05/2024, 13:20:44",1716470444296,2,"23/05/2024, 15:20:44",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1716470445409,"23/05/2024, 13:20:45",1716470445334,2,"23/05/2024, 15:20:45",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,1028.0999999996275,,,red,1,1,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1716470446189,"23/05/2024, 13:20:46",1716470446129,2,"23/05/2024, 15:20:46",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,500.29999999999563,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1716470447014,"23/05/2024, 13:20:47",1716470446950,2,"23/05/2024, 15:20:46",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,813,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1716470452560,"23/05/2024, 13:20:52",1716470452482,2,"23/05/2024, 15:20:52",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,5228,,,,0,,,,,,,,Score,,,,
34,1716470460026,"23/05/2024, 13:21:00",1716470459957,2,"23/05/2024, 15:20:59",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,7461.5,,,,0,,,,,,,,Ready.0,,,,
35,1716470460510,"23/05/2024, 13:21:00",1716470460445,2,"23/05/2024, 15:21:00",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,1,1,Screen 1,fixation,fixation,500.40000000000146,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
36,1716470461371,"23/05/2024, 13:21:01",1716470461319,2,"23/05/2024, 15:21:01",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,1,2,Screen 2,buttonb,response_keyboard,855.6999999992549,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
37,1716470461856,"23/05/2024, 13:21:01",1716470461807,2,"23/05/2024, 15:21:01",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,2,1,Screen 1,fixation,fixation,500.09999999999854,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
38,1716470462429,"23/05/2024, 13:21:02",1716470462380,2,"23/05/2024, 15:21:02",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,2,2,Screen 2,buttona,response_keyboard,570.9000000003725,,,yellow,1,,,,,,,1,Trials,REDblue.jpg,red,0,0
39,1716470462927,"23/05/2024, 13:21:02",1716470462875,2,"23/05/2024, 15:21:02",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,3,1,Screen 1,fixation,fixation,500.59999999999854,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
40,1716470463873,"23/05/2024, 13:21:03",1716470463818,2,"23/05/2024, 15:21:03",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,3,2,Screen 2,buttonb,response_keyboard,938.1000000014901,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
41,1716470464362,"23/05/2024, 13:21:04",1716470464308,2,"23/05/2024, 15:21:04",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,4,1,Screen 1,fixation,fixation,500.09999999999854,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
42,1716470465122,"23/05/2024, 13:21:05",1716470465066,2,"23/05/2024, 15:21:05",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,4,2,Screen 2,buttona,response_keyboard,752.2000000011176,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
43,1716470465614,"23/05/2024, 13:21:05",1716470465558,2,"23/05/2024, 15:21:05",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,89,5,1,Screen 1,fixation,fixation,500.09999999999854,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
44,1716470466488,"23/05/2024, 13:21:06",1716470466438,2,"23/05/2024, 15:21:06",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,89,5,2,Screen 2,buttonb,response_keyboard,874.5,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
45,1716470466976,"23/05/2024, 13:21:06",1716470466924,2,"23/05/2024, 15:21:06",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,50,6,1,Screen 1,fixation,fixation,499.90000000000146,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
46,1716470467645,"23/05/2024, 13:21:07",1716470467592,2,"23/05/2024, 15:21:07",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,50,6,2,Screen 2,buttonb,response_keyboard,661.0999999996275,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
47,1716470468141,"23/05/2024, 13:21:08",1716470468090,2,"23/05/2024, 15:21:08",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,7,1,Screen 1,fixation,fixation,499.90000000000146,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
48,1716470468788,"23/05/2024, 13:21:08",1716470468735,2,"23/05/2024, 15:21:08",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,7,2,Screen 2,buttonb,response_keyboard,639.5,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
49,1716470469274,"23/05/2024, 13:21:09",1716470469223,2,"23/05/2024, 15:21:09",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,8,1,Screen 1,fixation,fixation,499.8000000000029,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
50,1716470470002,"23/05/2024, 13:21:10",1716470469948,2,"23/05/2024, 15:21:09",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,8,2,Screen 2,buttona,response_keyboard,720,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
51,1716470470493,"23/05/2024, 13:21:10",1716470470441,2,"23/05/2024, 15:21:10",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,98,9,1,Screen 1,fixation,fixation,499.40000000000146,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
52,1716470471098,"23/05/2024, 13:21:11",1716470471046,2,"23/05/2024, 15:21:11",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,98,9,2,Screen 2,buttona,response_keyboard,598.2999999988824,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
53,1716470471575,"23/05/2024, 13:21:11",1716470471524,2,"23/05/2024, 15:21:11",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,10,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
54,1716470472062,"23/05/2024, 13:21:12",1716470472011,2,"23/05/2024, 15:21:12",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,10,2,Screen 2,buttona,response_keyboard,481.09999999962747,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
55,1716470472558,"23/05/2024, 13:21:12",1716470472507,2,"23/05/2024, 15:21:12",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,77,11,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
56,1716470472995,"23/05/2024, 13:21:12",1716470472947,2,"23/05/2024, 15:21:12",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,77,11,2,Screen 2,buttona,response_keyboard,433,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
57,1716470473489,"23/05/2024, 13:21:13",1716470473440,2,"23/05/2024, 15:21:13",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,23,12,1,Screen 1,fixation,fixation,499.90000000000146,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
58,1716470473889,"23/05/2024, 13:21:13",1716470473839,2,"23/05/2024, 15:21:13",171473,3,task-l8uv,,37821755,ezje7,10667592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x854,1280x685,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,23,12,2,Screen 2,buttona,response_keyboard,393.69999999925494,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
